,8,419.5,47295.5,Lakewoodcity,1,0.19,0.33,0.02,0.9,0.12,0.17,0.34,0.47,0.29,0.32,0.2,1.1,0.37,0.72,0.34.1,0.6,0.29.1,0.15,0.43,0.39,0.4,0.39.1,0.32.1,0.27,0.27.1,0.36,0.41,0.08,0.19.1,0.1,0.18,0.48,0.27.2,0.68,0.23,0.41.1,0.25,0.52,0.68.1,0.4.1,0.75,0.75.1,0.35,0.55,0.59,0.61,0.56,0.74,0.76,0.04,0.14,0.03,0.24,0.27.3,0.37.1,0.39.2,0.07,0.07.1,0.08.1,0.08.2,0.89,0.06,0.14.1,0.13,0.33.1,0.39.3,0.28,0.55.1,0.09,0.51,0.5,0.21,0.71,0.52.1,0.05,0.26,0.65,0.14.2,0.06.1,0.22,0.19.2,0.18.1,0.36.1,0.35.1,0.38,0.34.2,0.38.1,0.46,0.25.1,0.04.1,0,0.12.1,0.42,0.5.1,0.51.1,0.64,0.03.1,0.13.1,0.96,0.17.1,0.06.2,0.18.2,0.44,0.13.2,0.94,0.93,0.03.2,0.07.2,0.1.1,0.07.3,0.02.1,0.57,0.29.2,0.12.2,0.26.1,0.2.1,0.06.3,0.04.2,0.9.1,0.5.2,0.32.2,0.14.3,0.2.2
1474,12,419.5,47295.5,Eustiscity,8,0.0,0.3,0.39,0.68,0.03,0.03,0.26,0.29,0.18,0.98,0.0,0.0,0.16,0.09,0.3,0.48,0.96,0.29,0.82,0.17,0.23,0.27,0.16,0.25,0.2,0.11,0.21,0.02,0.39,0.35,0.52,0.24,0.47,0.15,0.14,0.52,0.34,0.36,0.48,0.16,0.51,0.52,0.27,0.41,0.41,0.44,0.54,0.59,0.64,0.01,0.3,0.0,0.16,0.15,0.13,0.16,0.04,0.04,0.03,0.03,0.94,0.01,0.19,0.17,0.3,0.27,0.37,0.57,0.15,0.7,0.0,0.04,0.41,0.59,0.09,0.3,0.71,0.51,0.06,0.11,0.11,0.13,0.14,0.22,0.24,0.22,0.63,0.54,0.29,0.0,0.0,0.11,0.3,0.36,0.48,0.43,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.02,0.15,0.0,3.0,3.0,3.0,3.0,0.0,3.0,0.21
1475,42,69.0,69000.0,Scrantoncity,8,0.12,0.36,0.03,0.96,0.05,0.01,0.43,0.45,0.35,0.74,0.13,1.0,0.16,0.25,0.05,0.48,0.8,0.47,0.63,0.21,0.2,0.19,0.13,0.13,0.25,0.2,0.17,0.11,0.4,0.38,0.51,0.2,0.41,0.28,0.45,0.49,0.59,0.3,0.42,0.54,0.38,0.42,0.46,0.54,0.57,0.57,0.57,0.38,0.38,0.03,0.18,0.01,0.25,0.27,0.33,0.34,0.05,0.04,0.05,0.04,0.9,0.04,0.26,0.22,0.33,0.43,0.26,0.47,0.05,0.48,0.5,0.14,0.69,0.43,0.2,0.6,0.0,0.16,0.25,0.09,0.09,0.1,0.12,0.16,0.18,0.16,0.48,0.29,0.58,0.02,0.0,0.07,0.91,0.78,0.87,0.82,0.02,0.16,0.97,0.22,0.03,0.14,0.28,0.16,0.95,0.99,0.02,0.0,0.0,0.01,0.03,0.43,0.31,0.07,0.27,0.17,0.04,0.01,0.98,0.0,0.59,0.07,0.12
1476,6,419.5,47295.5,Oxnardcity,8,0.21,0.94,0.1,0.37,0.53,1.0,0.52,0.62,0.42,0.23,0.22,1.0,0.42,0.72,0.29,0.35,0.32,0.53,0.55,0.37,0.24,0.29,0.33,0.19,0.29,0.23,0.28,0.16,0.32,0.82,0.68,0.19,0.42,0.6,0.37,0.21,0.52,0.24,0.43,0.54,0.52,0.49,1.0,0.62,0.53,0.69,0.62,0.53,0.51,0.12,0.4,0.3,0.41,0.46,0.5,0.53,0.91,0.88,0.87,0.85,0.09,1.0,1.0,1.0,1.0,0.91,1.0,0.38,1.0,0.6,0.0,0.1,0.83,0.43,0.02,0.1,0.63,0.16,0.36,0.57,0.54,0.52,0.62,0.62,0.72,0.61,0.62,0.69,0.14,0.18,0.07,0.94,0.41,0.47,0.69,0.67,0.02,0.08,0.97,0.1,0.08,0.22,0.81,0.08,0.61,0.59,0.12,0.42,0.51,0.41,0.02,0.57,0.52,0.07,0.49,0.06,0.06,0.04,0.87,1.0,0.43,0.13,0.41
1477,34,3.0,5170.0,Bergenfieldborough,8,0.02,0.51,0.08,0.76,0.56,0.17,0.3,0.4,0.24,0.51,0.04,1.0,0.56,0.65,0.12,0.65,0.6,0.16,0.6,0.55,0.47,0.46,0.42,0.22,0.39,0.44,0.49,0.01,0.07,0.24,0.29,0.38,0.29,0.61,0.4,0.37,0.26,0.46,0.22,0.42,0.27,0.26,0.55,0.8,0.81,0.88,0.84,0.48,0.58,0.0,0.07,0.03,0.25,0.33,0.4,0.46,0.37,0.42,0.46,0.48,0.59,0.22,0.3,0.3,0.55,0.63,0.37,0.71,0.15,0.42,0.5,0.01,0.93,0.66,0.0,0.36,0.21,0.04,0.25,0.52,0.47,0.42,0.64,0.64,0.72,0.62,0.68,0.67,0.67,0.01,0.0,0.61,0.4,0.84,0.8,0.7,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.01,0.71,0.65,3.0,3.0,3.0,3.0,0.0,3.0,0.06
1478,6,419.5,47295.5,Perriscity,8,0.02,0.72,0.25,0.55,0.2,0.67,0.38,0.59,0.32,0.29,0.0,0.0,0.28,0.54,0.21,0.18,0.4,0.69,0.43,0.25,0.16,0.16,0.22,0.14,0.27,0.25,0.24,0.03,0.41,0.52,0.63,0.1,0.65,0.35,0.49,0.22,0.66,0.22,0.42,0.33,0.53,0.5,0.76,0.64,0.58,0.67,0.54,0.31,0.13,0.02,0.32,0.03,0.33,0.41,0.49,0.56,0.43,0.46,0.5,0.53,0.43,0.6,0.69,0.71,0.77,0.74,0.79,0.63,0.67,0.56,0.0,0.05,0.43,0.65,0.17,0.41,0.96,0.39,0.36,0.27,0.26,0.23,0.28,0.32,0.46,0.31,1.0,0.94,0.29,0.0,0.0,0.55,0.49,0.12,0.08,0.65,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.08,0.06,0.03,3.0,3.0,3.0,3.0,0.0,3.0,0.57
1479,37,419.5,47295.5,Albemarlecity,8,0.01,0.34,0.34,0.71,0.07,0.01,0.34,0.39,0.26,0.67,0.0,0.0,0.18,0.4,0.32,0.33,0.64,0.37,0.47,0.21,0.23,0.25,0.17,0.0,0.35,0.09,0.23,0.02,0.37,0.6,0.7,0.18,0.42,0.41,1.0,0.21,1.0,0.26,0.52,0.27,0.48,0.52,0.35,0.52,0.53,0.45,0.7,0.88,0.8,0.01,0.39,0.0,0.3,0.22,0.37,0.47,0.03,0.02,0.03,0.04,0.95,0.06,0.13,0.13,0.33,0.31,0.38,0.59,0.1,0.57,0.0,0.02,0.7,0.6,0.13,0.55,0.38,0.49,0.2,0.06,0.07,0.08,0.11,0.14,0.14,0.17,0.38,0.39,0.44,0.0,0.0,0.04,0.86,0.67,0.75,0.76,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.04,0.08,0.0,3.0,3.0,3.0,3.0,0.0,3.0,0.37
1480,47,419.5,47295.5,Memphiscity,8,0.96,0.44,1.0,0.14,0.05,0.01,0.45,0.53,0.36,0.39,0.97,1.0,0.18,0.51,0.22,0.25,0.46,0.57,0.39,0.2,0.22,0.41,0.18,0.19,0.27,0.22,0.33,1.0,0.61,0.37,0.51,0.27,0.58,0.42,0.26,0.45,0.47,0.36,0.73,0.58,0.76,0.78,0.55,0.18,0.15,0.23,0.16,0.65,0.62,1.0,0.94,0.06,0.5,0.5,0.56,0.57,0.05,0.04,0.04,0.04,0.95,0.04,0.39,0.34,0.45,0.48,0.43,0.45,0.25,0.57,0.0,1.0,0.7,0.45,0.96,0.42,0.46,0.34,0.3,0.09,0.09,0.1,0.13,0.2,0.23,0.22,0.53,0.39,0.46,0.18,0.29,0.04,0.65,0.58,0.83,0.71,0.3,0.21,0.81,0.15,0.32,0.19,0.3,0.21,0.48,0.49,0.81,0.0,0.0,0.56,0.44,0.79,0.48,0.75,0.2,0.26,0.64,0.24,0.01,0.5,0.89,0.15,0.67
1482,34,3.0,62940.0,RidgefieldParkvillage,8,0.0,0.36,0.04,0.87,0.26,0.18,0.26,0.48,0.28,0.45,0.02,1.0,0.51,0.65,0.22,0.61,0.48,0.22,0.4,0.53,0.49,0.48,0.31,0.0,0.37,0.6,0.83,0.01,0.12,0.29,0.36,0.33,0.25,0.64,0.36,0.29,0.31,0.49,0.29,0.51,0.32,0.32,0.5,0.75,0.75,0.88,0.85,0.48,0.48,0.0,0.17,0.01,0.28,0.3,0.35,0.35,0.28,0.27,0.28,0.26,0.69,0.17,0.3,0.26,0.41,0.59,0.24,0.52,0.13,0.6,0.0,0.01,0.9,0.44,0.14,0.66,0.0,0.05,0.1,0.48,0.44,0.39,0.62,0.63,0.69,0.62,0.53,0.65,0.49,0.0,0.0,0.42,0.56,0.78,0.79,0.74,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.6,0.72,3.0,3.0,3.0,3.0,0.0,3.0,0.03
1484,55,131.0,28875.0,Germantownvillage,8,0.01,0.5,0.01,0.99,0.03,0.01,0.39,0.49,0.27,0.21,0.02,1.0,0.52,0.83,0.74,0.71,0.3,0.06,0.33,0.48,0.39,0.38,0.0,0.28,0.34,0.18,0.22,0.0,0.05,0.14,0.2,0.34,0.1,0.81,0.67,0.23,0.47,0.42,0.29,0.32,0.34,0.32,0.51,0.86,0.88,0.91,0.82,0.78,0.78,0.0,0.04,0.0,0.0,0.03,0.18,0.15,0.0,0.0,0.02,0.02,0.96,0.04,0.16,0.18,0.55,0.61,0.34,0.77,0.04,0.38,0.5,0.01,0.89,0.72,0.0,0.36,0.75,0.01,0.09,0.23,0.21,0.2,0.52,0.44,0.44,0.44,0.16,0.53,0.49,0.0,0.0,0.06,0.9,0.53,0.4,0.86,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.1,0.03,0.04,3.0,3.0,3.0,3.0,0.0,3.0,0.03
1485,22,419.5,47295.5,Monroecity,8,0.07,0.55,1.0,0.13,0.05,0.01,0.65,0.62,0.52,0.42,0.09,1.0,0.08,0.34,0.18,0.26,0.54,0.79,0.36,0.1,0.17,0.4,0.11,0.04,0.23,0.14,1.0,0.17,1.0,0.49,0.55,0.38,0.83,0.21,0.19,0.75,0.32,0.48,0.54,0.7,0.62,0.62,0.67,0.1,0.05,0.0,0.03,0.42,0.42,0.18,1.0,0.0,0.57,0.73,0.81,0.73,0.05,0.06,0.06,0.05,0.93,0.03,0.58,0.48,0.5,0.46,0.55,0.37,0.39,0.53,0.5,0.13,0.52,0.4,0.6,0.64,0.5,0.61,0.4,0.05,0.07,0.11,0.0,0.1,0.14,0.13,0.73,0.52,0.4,0.01,0.0,0.04,0.83,0.54,0.73,0.77,0.01,0.2,0.98,0.2,0.02,0.14,0.21,0.2,0.24,0.66,0.55,0.0,0.0,0.38,0.02,0.64,0.41,0.07,0.17,0.21,0.06,0.0,0.44,0.5,0.49,0.07,0.81
1487,53,419.5,47295.5,MountVernoncity,8,0.01,0.39,0.01,0.85,0.08,0.2,0.42,0.49,0.32,0.43,0.0,0.0,0.25,0.48,0.1,0.45,0.48,0.45,0.44,0.29,0.29,0.29,0.29,0.19,0.21,0.23,0.27,0.02,0.34,0.22,0.3,0.27,0.36,0.47,0.34,0.37,0.38,0.35,0.65,0.38,0.72,0.72,0.47,0.54,0.59,0.47,0.71,0.64,0.56,0.01,0.22,0.01,0.25,0.32,0.36,0.46,0.12,0.14,0.14,0.16,0.83,0.16,0.26,0.22,0.4,0.46,0.35,0.5,0.22,0.55,0.0,0.01,0.87,0.47,0.16,0.27,0.69,0.39,0.26,0.16,0.16,0.15,0.28,0.29,0.31,0.29,0.52,0.28,0.19,0.03,0.0,0.2,0.56,0.38,0.52,0.56,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.02,0.17,0.02,3.0,3.0,3.0,3.0,0.0,3.0,0.09
1488,34,35.0,31890.0,Hillsboroughtownship,8,0.03,0.55,0.06,0.87,0.28,0.05,0.31,0.41,0.2,0.15,0.03,0.6,0.78,0.93,0.44,0.76,0.17,0.03,0.26,0.72,0.6,0.58,0.57,0.0,0.44,0.61,0.71,0.0,0.02,0.1,0.12,0.71,0.17,0.84,0.45,0.46,0.17,0.75,0.26,0.32,0.3,0.29,0.56,0.91,0.93,0.95,0.75,0.39,0.58,0.0,0.07,0.02,0.18,0.31,0.41,0.45,0.11,0.16,0.19,0.19,0.83,0.06,0.18,0.2,0.59,0.62,0.4,0.82,0.05,0.37,0.5,0.02,0.9,0.79,0.16,0.34,0.79,0.02,0.07,0.46,0.52,0.52,0.8,0.7,0.86,0.78,0.39,0.73,0.63,0.0,0.0,0.24,0.55,0.46,0.4,0.56,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.16,0.04,0.17,3.0,3.0,3.0,3.0,0.0,3.0,0.01
1489,6,419.5,47295.5,Hillsboroughtown,8,0.0,0.59,0.01,0.69,1.0,0.07,0.41,0.28,0.23,0.57,0.02,1.0,1.0,0.42,0.68,0.96,0.48,0.09,0.49,1.0,1.0,1.0,0.43,0.24,1.0,0.07,1.0,0.0,0.1,0.04,0.03,0.94,0.09,0.38,0.19,0.58,0.01,1.0,0.08,0.26,0.09,0.08,0.47,0.96,0.96,1.0,0.91,0.08,0.0,0.0,0.05,0.01,0.29,0.32,0.35,0.33,0.42,0.4,0.4,0.35,0.56,0.2,0.29,0.34,0.65,0.61,0.72,0.99,0.03,0.0,1.0,0.01,0.85,1.0,0.09,0.52,0.46,0.0,0.32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.96,0.19,0.0,0.0,0.61,0.46,0.75,0.72,0.78,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.02,0.14,0.22,3.0,3.0,3.0,3.0,0.0,3.0,0.03
1491,13,419.5,47295.5,Waycrosscity,8,0.01,0.36,0.95,0.24,0.03,0.01,0.44,0.42,0.27,0.63,0.0,0.0,0.08,0.14,0.28,0.23,0.81,0.94,0.44,0.1,0.13,0.22,0.16,0.13,0.29,0.0,0.29,0.04,0.74,0.7,0.78,0.16,0.53,0.17,0.41,0.41,0.66,0.29,0.71,0.39,0.73,0.76,0.49,0.19,0.18,0.0,0.3,0.45,0.46,0.03,0.59,0.0,0.0,0.21,0.4,0.68,0.0,0.01,0.02,0.02,0.97,0.0,0.34,0.28,0.38,0.32,0.47,0.46,0.21,0.49,0.5,0.05,0.45,0.5,0.19,0.81,0.44,0.91,0.43,0.03,0.03,0.05,0.02,0.08,0.09,0.11,0.65,0.41,0.56,0.0,0.0,0.02,0.86,0.61,0.77,0.81,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.03,0.12,0.01,3.0,3.0,3.0,3.0,0.0,3.0,0.3
1492,39,85.0,49056.0,Mentorcity,8,0.06,0.53,0.01,0.98,0.05,0.01,0.4,0.4,0.24,0.29,0.07,1.0,0.5,0.7,0.1,0.65,0.39,0.13,0.54,0.48,0.4,0.38,0.62,0.24,0.42,0.33,0.36,0.01,0.06,0.11,0.22,0.35,0.2,0.66,0.67,0.3,0.34,0.48,0.31,0.28,0.33,0.33,0.55,0.85,0.86,0.91,0.71,0.48,0.57,0.0,0.03,0.01,0.14,0.14,0.13,0.11,0.03,0.02,0.02,0.02,0.93,0.03,0.18,0.2,0.58,0.58,0.42,0.88,0.03,0.19,0.5,0.02,0.93,0.86,0.14,0.27,0.63,0.05,0.11,0.19,0.19,0.2,0.46,0.42,0.44,0.45,0.38,0.35,0.31,0.0,0.0,0.08,0.78,0.63,0.7,0.82,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.08,0.15,0.02,3.0,3.0,3.0,3.0,0.0,3.0,0.03
1493,34,17.0,79610.0,WestNewYorktown,8,0.05,0.43,0.08,0.65,0.12,1.0,0.37,0.52,0.33,0.44,0.06,1.0,0.24,0.49,0.13,0.24,0.46,0.56,0.27,0.23,0.24,0.23,0.31,0.17,0.4,0.31,0.37,0.06,0.43,1.0,0.9,0.18,0.57,0.48,0.75,0.1,0.91,0.19,0.53,0.56,0.68,0.64,0.53,0.43,0.41,0.53,0.26,0.36,0.32,0.04,0.49,0.15,0.3,0.35,0.4,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.38,0.34,0.48,0.49,0.53,0.0,0.69,0.92,0.0,0.07,0.65,0.01,0.3,0.4,0.15,0.44,0.72,0.4,0.41,0.39,0.26,0.33,0.48,0.31,0.44,0.77,0.68,0.0,0.0,1.0,0.16,0.63,0.71,0.52,0.01,0.26,0.98,0.32,0.01,0.16,0.2,0.26,0.82,0.76,0.0,0.4,0.0,0.26,0.02,0.5,0.48,0.0,1.0,1.0,0.0,0.01,0.77,0.0,0.51,0.18,0.23
1495,48,419.5,47295.5,LiveOakcity,8,0.0,0.55,0.13,0.78,0.15,0.36,0.48,0.53,0.3,0.1,0.02,1.0,0.4,0.87,0.37,0.52,0.14,0.07,0.81,0.36,0.28,0.28,0.33,0.33,0.25,0.25,0.31,0.0,0.14,0.12,0.11,0.33,0.24,0.74,0.11,0.39,0.2,0.48,0.48,0.26,0.54,0.53,0.55,0.76,0.77,0.78,0.75,0.7,0.72,0.0,0.06,0.0,0.27,0.22,0.26,0.34,0.11,0.08,0.08,0.1,0.73,0.08,0.18,0.2,0.61,0.62,0.57,0.59,0.14,0.19,0.5,0.01,0.83,0.59,0.0,0.6,0.79,0.07,0.0,0.13,0.11,0.09,0.33,0.34,0.36,0.36,0.21,0.41,0.94,0.0,0.0,0.17,0.45,0.52,0.59,0.57,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.01,0.18,0.02,3.0,3.0,3.0,3.0,0.0,3.0,0.11
1496,35,419.5,47295.5,Portalescity,8,0.0,0.52,0.04,0.59,0.05,0.62,0.84,0.78,0.75,0.43,0.0,0.0,0.08,0.42,0.78,0.35,0.61,0.75,0.41,0.08,0.11,0.14,0.13,0.17,0.13,0.15,0.17,0.03,0.94,0.64,0.67,0.33,0.65,0.28,0.11,0.84,0.36,0.39,0.43,0.67,0.53,0.51,0.49,0.44,0.44,0.68,0.06,0.17,0.26,0.0,0.18,0.0,0.44,0.61,0.75,0.74,0.2,0.24,0.28,0.25,0.54,0.25,0.35,0.29,0.4,0.42,0.39,0.48,0.29,0.6,0.0,0.02,0.55,0.48,0.15,0.61,0.46,1.0,0.39,0.04,0.04,0.06,0.11,0.12,0.11,0.09,0.62,0.32,0.39,0.0,0.0,0.19,0.47,0.37,0.38,0.49,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.01,0.18,0.0,3.0,3.0,3.0,3.0,0.0,3.0,0.12
1498,51,683.0,48952.0,Manassascity,8,0.03,0.59,0.2,0.75,0.19,0.1,0.38,0.62,0.35,0.11,0.04,1.0,0.58,0.91,0.16,0.47,0.1,0.14,0.3,0.55,0.46,0.48,0.34,0.55,0.32,0.36,0.5,0.01,0.09,0.21,0.26,0.41,0.15,0.84,0.12,0.28,0.28,0.52,0.5,0.42,0.48,0.5,0.59,0.76,0.76,0.79,0.66,0.61,0.68,0.01,0.23,0.01,0.3,0.5,0.6,0.71,0.16,0.23,0.25,0.28,0.83,0.17,0.32,0.31,0.62,0.62,0.59,0.59,0.14,0.33,0.5,0.04,0.71,0.6,0.11,0.25,0.88,0.25,0.29,0.36,0.37,0.36,0.64,0.58,0.62,0.62,0.44,0.71,0.5,0.0,0.0,0.22,0.33,0.16,0.06,0.27,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.03,0.23,0.06,3.0,3.0,3.0,3.0,0.0,3.0,0.12
1501,53,419.5,47295.5,Tacomacity,8,0.27,0.37,0.22,0.67,0.42,0.07,0.39,0.5,0.33,0.42,0.28,1.0,0.23,0.43,0.15,0.41,0.47,0.55,0.61,0.26,0.24,0.27,0.23,0.12,0.16,0.24,0.28,0.26,0.44,0.23,0.35,0.24,0.46,0.4,0.35,0.45,0.45,0.34,0.76,0.48,0.77,0.8,0.46,0.42,0.44,0.5,0.42,0.38,0.41,0.12,0.31,0.09,0.27,0.34,0.48,0.51,0.15,0.16,0.21,0.2,0.83,0.15,0.32,0.26,0.37,0.41,0.36,0.42,0.23,0.59,0.0,0.28,0.73,0.42,0.62,0.37,0.33,0.27,0.28,0.13,0.12,0.12,0.25,0.28,0.31,0.27,0.59,0.44,0.43,0.23,0.04,0.23,0.47,0.45,0.63,0.58,0.04,0.1,0.95,0.13,0.09,0.19,0.54,0.1,0.66,0.87,0.04,0.0,0.8,0.11,0.04,0.93,0.32,0.14,0.31,0.22,0.25,0.09,0.84,1.0,0.45,0.21,0.76
1502,25,1.0,29020.0,Harwichtown,8,0.0,0.24,0.01,0.95,0.01,0.01,0.22,0.23,0.13,1.0,0.0,0.0,0.27,0.04,0.19,0.55,0.87,0.31,1.0,0.31,0.34,0.33,0.11,0.06,0.29,0.29,0.48,0.0,0.13,0.1,0.19,0.41,0.6,0.19,0.11,0.38,0.3,0.38,0.25,0.23,0.35,0.32,0.24,0.67,0.71,0.86,0.67,0.36,0.43,0.0,0.05,0.0,0.34,0.25,0.2,0.25,0.09,0.06,0.04,0.05,0.91,0.04,0.11,0.11,0.27,0.25,0.29,0.76,0.04,0.36,0.5,0.2,0.0,0.76,0.01,0.93,0.65,0.08,0.08,0.42,0.41,0.4,0.4,0.49,0.57,0.56,0.83,0.68,0.75,0.0,0.0,0.11,0.65,0.67,0.72,0.68,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.06,0.04,0.03,3.0,3.0,3.0,3.0,0.0,3.0,0.15
1504,1,419.5,47295.5,Athenscity,8,0.01,0.38,0.35,0.71,0.04,0.01,0.39,0.46,0.31,0.49,0.0,0.0,0.23,0.43,0.48,0.36,0.53,0.41,0.44,0.29,0.27,0.3,0.18,0.19,0.2,0.0,0.8,0.02,0.38,0.51,0.59,0.32,0.37,0.43,0.64,0.3,0.52,0.46,0.47,0.31,0.42,0.46,0.43,0.63,0.62,0.66,0.53,0.51,0.47,0.01,0.22,0.0,0.41,0.3,0.29,0.65,0.04,0.02,0.02,0.04,0.96,0.02,0.19,0.18,0.38,0.43,0.32,0.58,0.12,0.45,0.5,0.03,0.66,0.55,0.18,0.26,0.58,0.42,0.41,0.1,0.1,0.12,0.08,0.14,0.15,0.15,0.24,0.17,0.33,0.0,0.0,0.03,0.78,0.56,0.67,0.71,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.09,0.05,0.0,3.0,3.0,3.0,3.0,0.0,3.0,0.23
1505,45,419.5,47295.5,Greercity,8,0.0,0.33,0.52,0.59,0.01,0.01,0.34,0.43,0.29,0.65,0.02,1.0,0.11,0.35,0.18,0.18,0.73,0.54,0.39,0.13,0.15,0.18,0.17,0.0,0.1,1.0,0.32,0.02,0.52,0.93,0.94,0.13,0.4,0.35,0.76,0.13,0.86,0.17,0.54,0.42,0.6,0.6,0.4,0.31,0.31,0.37,0.3,0.57,0.45,0.01,0.47,0.0,0.53,0.59,0.62,0.52,0.02,0.02,0.02,0.01,0.97,0.03,0.22,0.19,0.34,0.3,0.44,0.42,0.19,0.7,0.0,0.01,0.75,0.46,0.15,0.42,0.4,0.92,0.09,0.05,0.05,0.06,0.06,0.11,0.12,0.14,0.54,0.36,0.64,0.0,0.0,0.01,0.84,0.63,0.64,0.78,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.01,0.17,0.0,3.0,3.0,3.0,3.0,0.0,3.0,0.55
1506,53,419.5,47295.5,WallaWallacity,8,0.03,0.45,0.04,0.82,0.08,0.19,0.49,0.51,0.41,0.53,0.0,0.0,0.16,0.38,1.0,0.47,0.59,0.47,0.54,0.22,0.21,0.22,0.15,0.11,0.2,0.15,0.17,0.04,0.51,0.3,0.35,0.25,0.61,0.26,0.23,0.61,0.38,0.38,0.62,0.57,0.57,0.61,0.42,0.52,0.56,0.53,0.54,0.43,0.45,0.01,0.18,0.01,0.44,0.56,0.59,0.63,0.2,0.22,0.21,0.21,0.81,0.2,0.28,0.23,0.33,0.35,0.35,0.47,0.19,0.61,0.0,0.04,0.73,0.47,0.3,0.57,0.25,0.36,0.26,0.08,0.07,0.08,0.14,0.17,0.19,0.15,0.45,0.22,0.22,0.04,0.03,0.19,0.49,0.4,0.49,0.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.03,0.21,0.07,3.0,3.0,3.0,3.0,0.0,3.0,0.37
1507,37,419.5,47295.5,Goldsborocity,8,0.05,0.64,0.92,0.24,0.08,0.03,0.38,0.61,0.36,0.35,0.06,1.0,0.14,0.51,0.37,0.23,0.47,0.64,0.44,0.15,0.19,0.28,0.2,0.21,0.12,0.27,0.4,0.07,0.56,0.41,0.43,0.24,0.28,0.51,0.45,0.61,0.57,0.33,0.55,0.4,0.63,0.61,0.49,0.34,0.34,0.4,0.3,0.48,0.45,0.06,0.75,0.01,0.53,0.58,0.51,0.49,0.07,0.07,0.05,0.05,0.93,0.03,0.23,0.22,0.44,0.35,0.53,0.18,0.18,0.51,0.5,0.05,0.75,0.25,0.2,0.49,0.48,0.5,0.4,0.09,0.09,0.1,0.08,0.14,0.18,0.17,0.41,0.53,0.49,0.02,0.0,0.05,0.62,0.39,0.43,0.22,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.06,0.16,0.01,3.0,3.0,3.0,3.0,0.0,3.0,0.61
